SubPathway	Sample	Genus	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples
RNA_transport	NoAbx6wkrec44	unknownS24-7	2	41.666666666663	83.333333333326	1.16543541260894	0.0603775383100202
Thiamine_metabolism	NoAbx29	unknownS24-7	8	67.666666666681	541.333333333398	3.87941464049461	0.216726581798414
Thiamine_metabolism	NoAbx31	unknownS24-7	8	49.99999999998	399.999999999948	3.0415707380003	0.160142794432285
Thiamine_metabolism	NoAbx32	unknownS24-7	8	54.333333333347	434.666666666682	3.19723630398292	0.174021836616436
Thiamine_metabolism	NoAbx35	unknownS24-7	8	37.000000000003	295.999999999988	2.27910420347656	0.118505667879877
Thiamine_metabolism	NoAbx36	unknownS24-7	8	37.000000000005	295.999999999938	2.70851854097937	0.118505667879849
Thiamine_metabolism	NoAbx6wkrec39	unknownS24-7	8	30.999999999995	248.000000000002	2.23042162370637	0.099288532548063
Thiamine_metabolism	NoAbx6wkrec40	unknownS24-7	8	52.666666666704	421.33333333339	3.19361901082434	0.168683743468727
Thiamine_metabolism	NoAbx6wkrec41	unknownS24-7	8	33.333333333323	266.666666666628	2.12316268384624	0.10676186295489
Thiamine_metabolism	NoAbx6wkrec43	unknownS24-7	8	38.666666666659	309.33333333324	2.85779992212301	0.123843761027615
Thiamine_metabolism	NoAbx6wkrec44	unknownS24-7	8	41.666666666663	333.333333333254	2.65626530538365	0.133452328693578
Zeatin_biosynthesis	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.53308823529373	0.0194843836983843
Zeatin_biosynthesis	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.374344896431	0.0143973278559476
Zeatin_biosynthesis	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.39472091052153	0.0156450962701373
Zeatin_biosynthesis	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.26504297994268	0.0106540226134112
Zeatin_biosynthesis	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.28741584671158	0.0106540226134051
Zeatin_biosynthesis	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.2401859504133	0.0089263432706939
Zeatin_biosynthesis	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.39643708443159	0.0151651853415963
Zeatin_biosynthesis	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.243605359318	0.0095982185706322
Zeatin_biosynthesis	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.31149301825984	0.0111339335419358
Zeatin_biosynthesis	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.31826861871429	0.0119977732132849
Riboflavin_metabolism	NoAbx29	unknownS24-7	7	67.666666666681	473.666666666717	3.52452343784266	0.19400308712837
Riboflavin_metabolism	NoAbx31	unknownS24-7	7	49.99999999998	349.999999999968	2.83459349308934	0.143352034823893
Riboflavin_metabolism	NoAbx32	unknownS24-7	7	54.333333333347	380.333333333335	2.97122692067848	0.155775877841935
Riboflavin_metabolism	NoAbx35	unknownS24-7	7	37.000000000003	258.999999999985	2.03780231457658	0.106080505769641
Riboflavin_metabolism	NoAbx36	unknownS24-7	7	37.000000000005	258.999999999933	2.19654887508305	0.10608050576968
Riboflavin_metabolism	NoAbx6wkrec39	unknownS24-7	7	30.999999999995	217.000000000007	2.10292387094155	0.088878261590811
Riboflavin_metabolism	NoAbx6wkrec40	unknownS24-7	7	52.666666666704	368.666666666686	2.80607452276501	0.15099747668113
Riboflavin_metabolism	NoAbx6wkrec41	unknownS24-7	7	33.333333333323	233.333333333305	2.01202936359734	0.09556802321593
Riboflavin_metabolism	NoAbx6wkrec43	unknownS24-7	7	38.666666666659	270.666666666581	2.59698517341151	0.110858906930475
Riboflavin_metabolism	NoAbx6wkrec44	unknownS24-7	7	41.666666666663	291.666666666591	2.44053113345926	0.119460029019905
Valine_leucine_and_isoleucine_degradation	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.54976303317499	0.0198691377479389
Valine_leucine_and_isoleucine_degradation	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.38590172369423	0.0146816288777878
Valine_leucine_and_isoleucine_degradation	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.40683888680917	0.0159540367138599
Valine_leucine_and_isoleucine_degradation	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.27448071216619	0.0108644053695646
Valine_leucine_and_isoleucine_degradation	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.29854760623995	0.0108644053695583
Valine_leucine_and_isoleucine_degradation	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.24629237288151	0.0091026099042247
Valine_leucine_and_isoleucine_degradation	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.4133961276818	0.0154646490846039
Valine_leucine_and_isoleucine_degradation	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.25246149962147	0.0097877525851886
Valine_leucine_and_isoleucine_degradation	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.31763417305588	0.0113537929988194
Valine_leucine_and_isoleucine_degradation	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.32358270773994	0.0122346907314947
Galactose_metabolism	NoAbx29	unknownS24-7	14	67.666666666681	947.333333333191	3.59565999718312	0.149100624432436
Galactose_metabolism	NoAbx31	unknownS24-7	14	49.99999999998	700.000000000074	2.69208979904468	0.110172875196371
Galactose_metabolism	NoAbx32	unknownS24-7	14	54.333333333347	760.666666666655	2.94107094879605	0.119721191046717
Galactose_metabolism	NoAbx35	unknownS24-7	14	37.000000000003	517.99999999994	1.96704330745316	0.0815279276453153
Galactose_metabolism	NoAbx36	unknownS24-7	14	37.000000000005	517.999999999959	2.46924879467687	0.0815279276453208
Galactose_metabolism	NoAbx6wkrec39	unknownS24-7	14	30.999999999995	434.000000000011	1.80096895219019	0.0683071826217492
Galactose_metabolism	NoAbx6wkrec40	unknownS24-7	14	52.666666666704	737.333333333303	3.1322033906247	0.116048761873525
Galactose_metabolism	NoAbx6wkrec41	unknownS24-7	14	33.333333333323	466.66666666664	1.94079540376054	0.0734485834642423
Galactose_metabolism	NoAbx6wkrec43	unknownS24-7	14	38.666666666659	541.333333333288	2.3073400702722	0.0852003568185375
Galactose_metabolism	NoAbx6wkrec44	unknownS24-7	14	41.666666666663	583.333333333353	2.64745468461255	0.0918107293303104
RNA_degradation	NoAbx29	unknownS24-7	8	67.666666666681	541.333333333423	4.57061263694125	0.226943395312615
RNA_degradation	NoAbx31	unknownS24-7	8	49.99999999998	399.999999999894	3.63493054748612	0.167692164024077
RNA_degradation	NoAbx32	unknownS24-7	8	54.333333333347	434.666666666729	3.84180864610626	0.182225484906156
RNA_degradation	NoAbx35	unknownS24-7	8	37.000000000003	296.000000000006	2.73847584512893	0.124092201377861
RNA_degradation	NoAbx36	unknownS24-7	8	37.000000000005	295.999999999989	3.25028786444414	0.124092201377788
RNA_degradation	NoAbx6wkrec39	unknownS24-7	8	30.999999999995	247.999999999981	2.58189874538173	0.103969141694963
RNA_degradation	NoAbx6wkrec40	unknownS24-7	8	52.666666666704	421.333333333511	3.85103834002348	0.176635746105342
RNA_degradation	NoAbx6wkrec41	unknownS24-7	8	33.333333333323	266.666666666606	2.52674149080056	0.111794776016055
RNA_degradation	NoAbx6wkrec43	unknownS24-7	8	38.666666666659	309.333333333256	3.29257215260665	0.129681940178619
RNA_degradation	NoAbx6wkrec44	unknownS24-7	8	41.666666666663	333.333333333279	3.17611888427575	0.13974347002004
Peptidoglycan_biosynthesis	NoAbx29	unknownS24-7	8	67.666666666681	541.333333333423	4.48055870455035	0.252774561399431
Peptidoglycan_biosynthesis	NoAbx31	unknownS24-7	8	49.99999999998	399.999999999894	3.53935741041956	0.186779232561151
Peptidoglycan_biosynthesis	NoAbx32	unknownS24-7	8	54.333333333347	434.666666666729	3.68118228181364	0.202966766049663
Peptidoglycan_biosynthesis	NoAbx35	unknownS24-7	8	37.000000000003	296.000000000006	2.89838003379145	0.138216632095293
Peptidoglycan_biosynthesis	NoAbx36	unknownS24-7	8	37.000000000005	295.999999999989	2.99886772758248	0.138216632095213
Peptidoglycan_biosynthesis	NoAbx6wkrec39	unknownS24-7	8	30.999999999995	247.999999999981	2.65461396860101	0.115803124187867
Peptidoglycan_biosynthesis	NoAbx6wkrec40	unknownS24-7	8	52.666666666704	421.333333333511	3.64847289863351	0.196740791630995
Peptidoglycan_biosynthesis	NoAbx6wkrec41	unknownS24-7	8	33.333333333323	266.666666666606	2.60011296449026	0.124519488374052
Peptidoglycan_biosynthesis	NoAbx6wkrec43	unknownS24-7	8	38.666666666659	309.333333333256	3.25134861532275	0.144442606513942
Peptidoglycan_biosynthesis	NoAbx6wkrec44	unknownS24-7	8	41.666666666663	333.333333333279	3.24869093793899	0.15564936046757
Inositol_phosphate_metabolism	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.71529245947853	0.030437748806098
Inositol_phosphate_metabolism	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.59642147117342	0.02249094739367
Inositol_phosphate_metabolism	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.64287122855453	0.024440162834452
Inositol_phosphate_metabolism	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.5094079853138	0.016643301071316
Inositol_phosphate_metabolism	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.45003040746025	0.016643301071311
Inositol_phosphate_metabolism	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.37827943868184	0.013944387384067
Inositol_phosphate_metabolism	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.69496371233756	0.023690464588006
Inositol_phosphate_metabolism	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.44316419233323	0.014993964929112
Inositol_phosphate_metabolism	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.43823196071012	0.017392999317767
Inositol_phosphate_metabolism	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.6259389083625	0.018742456161386
Base_excision_repair	NoAbx29	unknownS24-7	6	67.666666666681	406.000000000086	3.55276247116386	0.147094732278024
Base_excision_repair	NoAbx31	unknownS24-7	6	49.99999999998	299.99999999988	2.64540925978573	0.108690688875375
Base_excision_repair	NoAbx32	unknownS24-7	6	54.333333333347	326.000000000082	2.77494741436668	0.118110548577918
Base_excision_repair	NoAbx35	unknownS24-7	6	37.000000000003	222.000000000018	1.8725005066108	0.080431109767768
Base_excision_repair	NoAbx36	unknownS24-7	6	37.000000000005	222.00000000003	2.20130326901901	0.0804311097677755
Base_excision_repair	NoAbx6wkrec39	unknownS24-7	6	30.999999999995	185.99999999997	1.69172191161653	0.0673882271027295
Base_excision_repair	NoAbx6wkrec40	unknownS24-7	6	52.666666666704	316.000000000224	2.82129396359092	0.114487525615444
Base_excision_repair	NoAbx6wkrec41	unknownS24-7	6	33.333333333323	199.999999999938	1.78134566321996	0.072460459250268
Base_excision_repair	NoAbx6wkrec43	unknownS24-7	6	38.666666666659	231.999999999954	2.3059770640462	0.084054132730289
Base_excision_repair	NoAbx6wkrec44	unknownS24-7	6	41.666666666663	249.999999999978	2.28129130814355	0.0905755740628385
Homologous_recombination	NoAbx29	unknownS24-7	10	67.666666666681	676.666666666785	5.20905082028621	0.203983722294455
Homologous_recombination	NoAbx31	unknownS24-7	10	49.99999999998	499.999999999854	3.68428154225117	0.150726888394849
Homologous_recombination	NoAbx32	unknownS24-7	10	54.333333333347	543.333333333423	3.82347532552608	0.163789885389127
Homologous_recombination	NoAbx35	unknownS24-7	10	37.000000000003	370.000000000012	2.73770709780565	0.111537897412224
Homologous_recombination	NoAbx36	unknownS24-7	10	37.000000000005	369.999999999999	2.77188794723248	0.111537897412209
Homologous_recombination	NoAbx6wkrec39	unknownS24-7	10	30.999999999995	309.999999999971	2.37619955163674	0.0934506708048456
Homologous_recombination	NoAbx6wkrec40	unknownS24-7	10	52.666666666704	526.666666666919	3.88297314075813	0.158765655775922
Homologous_recombination	NoAbx6wkrec41	unknownS24-7	10	33.333333333323	333.333333333252	2.42207966625672	0.100484592263285
Homologous_recombination	NoAbx6wkrec43	unknownS24-7	10	38.666666666659	386.666666666574	3.06151801141874	0.116562127025368
Homologous_recombination	NoAbx6wkrec44	unknownS24-7	10	41.666666666663	416.666666666605	3.06413882079036	0.1256057403291
Sphingolipid_metabolism	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.67983924983262	0.0381184865271
Sphingolipid_metabolism	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.56390977443544	0.028166369355
Sphingolipid_metabolism	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.6230886850155	0.0306074546991
Sphingolipid_metabolism	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.4757822546077	0.0208431133227
Sphingolipid_metabolism	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.58637083993607	0.0208431133227
Sphingolipid_metabolism	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.40753724802806	0.0174631490001
Sphingolipid_metabolism	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.66191872643489	0.0296685757206
Sphingolipid_metabolism	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.41101520756277	0.01877757957
Sphingolipid_metabolism	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.52393857271915	0.0217819923012
Sphingolipid_metabolism	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.57365764112002	0.0234719744625
Other_glycan_degradation	NoAbx29	unknownS24-7	4	67.666666666681	270.666666666681	0.93514528971835	0.0356397946924207
Other_glycan_degradation	NoAbx31	unknownS24-7	4	49.99999999998	199.99999999998	0.69857177706407	0.0263348236643514
Other_glycan_degradation	NoAbx32	unknownS24-7	4	54.333333333347	217.333333333347	0.76971359893137	0.0286171750486027
Other_glycan_degradation	NoAbx35	unknownS24-7	4	37.000000000003	148.000000000003	0.57026043457881	0.0194877695116128
Other_glycan_degradation	NoAbx36	unknownS24-7	4	37.000000000005	148.000000000005	0.75831537689029	0.0194877695116119
Other_glycan_degradation	NoAbx6wkrec39	unknownS24-7	4	30.999999999995	123.999999999995	0.38912642738514	0.0163275906718971
Other_glycan_degradation	NoAbx6wkrec40	unknownS24-7	4	52.666666666704	210.666666666704	0.91442572910769	0.0277393475931227
Other_glycan_degradation	NoAbx6wkrec41	unknownS24-7	4	33.333333333323	133.333333333323	0.52816142885238	0.0175565491095688
Other_glycan_degradation	NoAbx6wkrec43	unknownS24-7	4	38.666666666659	154.666666666659	0.59161516396034	0.0203655969670902
Other_glycan_degradation	NoAbx6wkrec44	unknownS24-7	4	41.666666666663	166.666666666663	0.84705281802821	0.0219456863869681
Glycosaminoglycan_degradation	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.86236193712856	0.080651569328629
Glycosaminoglycan_degradation	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.80645161290414	0.05959475566155
Glycosaminoglycan_degradation	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.83418628454434	0.064759634485413
Glycosaminoglycan_degradation	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.7198443579764	0.044100119189547
Glycosaminoglycan_degradation	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.7198443579777	0.044100119189535
Glycosaminoglycan_degradation	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.76354679802881	0.036948748510085
Glycosaminoglycan_degradation	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.771484375	0.062773142630116
Glycosaminoglycan_degradation	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.69832402234644	0.039729837107677
Glycosaminoglycan_degradation	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.84302325581462	0.046086611044931
Glycosaminoglycan_degradation	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.85266030013697	0.049662296384567
Glutathione_metabolism	NoAbx29	unknownS24-7	2	67.666666666681	135.333333333337	0.71687119272516	0.035505494169117
Glutathione_metabolism	NoAbx31	unknownS24-7	2	49.99999999998	100.000000000014	0.57747834456148	0.026235586824485
Glutathione_metabolism	NoAbx32	unknownS24-7	2	54.333333333347	108.666666666647	0.6362837903783	0.028509337682613
Glutathione_metabolism	NoAbx35	unknownS24-7	2	37.000000000003	73.999999999988	0.44911996763063	0.019414334250135
Glutathione_metabolism	NoAbx36	unknownS24-7	2	37.000000000005	73.999999999959	0.50477489768113	0.01941433425013
Glutathione_metabolism	NoAbx6wkrec39	unknownS24-7	2	30.999999999995	62.000000000011	0.41064135114272	0.016266063831188
Glutathione_metabolism	NoAbx6wkrec40	unknownS24-7	2	52.666666666704	105.333333333287	0.62985848116451	0.02763481812181
Glutathione_metabolism	NoAbx6wkrec41	unknownS24-7	2	33.333333333323	66.666666666668	0.3983666965443	0.017490391216332
Glutathione_metabolism	NoAbx6wkrec43	unknownS24-7	2	38.666666666659	77.333333333302	0.49769387536203	0.020288853810945
Glutathione_metabolism	NoAbx6wkrec44	unknownS24-7	2	41.666666666663	83.333333333301	0.53401687493387	0.021862989020398
Protein_digestion_and_absorption	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.88031222896831	0.075185185185184
Protein_digestion_and_absorption	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.78124999999986	0.055555555555512
Protein_digestion_and_absorption	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.82489878542474	0.060370370370322
Protein_digestion_and_absorption	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.7034220532315	0.041111111111063
Protein_digestion_and_absorption	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.69461827284065	0.041111111111092
Protein_digestion_and_absorption	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.63611491108072	0.034444444444458
Protein_digestion_and_absorption	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.77755905511844	0.058518518518453
Protein_digestion_and_absorption	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.56882821387956	0.037037037037013
Protein_digestion_and_absorption	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.7869742198092	0.042962962962943
Protein_digestion_and_absorption	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.76970443349744	0.046296296296232
Cell_cycle_-_Caulobacter	NoAbx29	unknownS24-7	8	67.666666666681	541.333333333448	4.40471488073393	0.177030808794838
Cell_cycle_-_Caulobacter	NoAbx31	unknownS24-7	8	49.99999999998	399.99999999984	3.29005247448733	0.130810942459281
Cell_cycle_-_Caulobacter	NoAbx32	unknownS24-7	8	54.333333333347	434.666666666776	3.51345239982985	0.142147890805707
Cell_cycle_-_Caulobacter	NoAbx35	unknownS24-7	8	37.000000000003	296.000000000024	2.45149041979951	0.0968000974198456
Cell_cycle_-_Caulobacter	NoAbx36	unknownS24-7	8	37.000000000005	296.00000000004	2.79588561496627	0.0968000974198653
Cell_cycle_-_Caulobacter	NoAbx6wkrec39	unknownS24-7	8	30.999999999995	247.99999999996	2.25390569479529	0.0811027843247387
Cell_cycle_-_Caulobacter	NoAbx6wkrec40	unknownS24-7	8	52.666666666704	421.333333333632	3.59261530882397	0.137787526057034
Cell_cycle_-_Caulobacter	NoAbx6wkrec41	unknownS24-7	8	33.333333333323	266.666666666584	2.25519346650174	0.0872072949728296
Cell_cycle_-_Caulobacter	NoAbx6wkrec43	unknownS24-7	8	38.666666666659	309.333333333272	2.8230825244449	0.101160462168526
Cell_cycle_-_Caulobacter	NoAbx6wkrec44	unknownS24-7	8	41.666666666663	333.333333333304	2.88716296844311	0.109009118716026
Primary_bile_acid_biosynthesis	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.56295063782566	0.022404326352675
Primary_bile_acid_biosynthesis	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.41350792556845	0.01655492095025
Primary_bile_acid_biosynthesis	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.41864646205227	0.017989680765933
Primary_bile_acid_biosynthesis	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.29576338928849	0.012250641503188
Primary_bile_acid_biosynthesis	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.41958041958012	0.012250641503182
Primary_bile_acid_biosynthesis	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.27078177318394	0.010264050989145
Primary_bile_acid_biosynthesis	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.45737443913745	0.017437850067606
Primary_bile_acid_biosynthesis	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.26627612834515	0.011036613966832
Primary_bile_acid_biosynthesis	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.40680343678743	0.012802472201522
Primary_bile_acid_biosynthesis	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.37861578070573	0.013795767458541
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.36477987421415	0.0117139600975206
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.22878059940491	0.0086556355400432
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.25298773863114	0.0094057906201706
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.15044727568449	0.0064051702996294
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.18589850946236	0.0064051702996322
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.1411336216709	0.0053664940348228
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.25273934255773	0.0091172694355086
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.13909173099661	0.0057704236933594
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.18949603855275	0.0066936914842996
Cationic_antimicrobial_peptide_CAMP_resistance	NoAbx6wkrec44	unknownS24-7	1	41.666666666663	41.666666666663	0.1822555952468	0.0072130296166998
Two-component_system	NoAbx29	unknownS24-7	9	67.666666666681	609.000000000129	5.58702274234992	0.261669454718498
Two-component_system	NoAbx31	unknownS24-7	9	49.99999999998	449.99999999982	4.34766628923845	0.193351813831338
Two-component_system	NoAbx32	unknownS24-7	9	54.333333333347	489.000000000123	4.66532294012977	0.210108971030099
Two-component_system	NoAbx35	unknownS24-7	9	37.000000000003	333.000000000027	3.22640459096037	0.143080342235232
Two-component_system	NoAbx36	unknownS24-7	9	37.000000000005	333.000000000045	3.64654054574812	0.1430803422352
Two-component_system	NoAbx6wkrec39	unknownS24-7	9	30.999999999995	278.999999999955	2.91965075387366	0.119878124575471
Two-component_system	NoAbx6wkrec40	unknownS24-7	9	52.666666666704	474.000000000336	4.75003452245879	0.203663910569119
Two-component_system	NoAbx6wkrec41	unknownS24-7	9	33.333333333323	299.999999999907	3.00098426483191	0.128901209220924
Two-component_system	NoAbx6wkrec43	unknownS24-7	9	38.666666666659	347.999999999931	3.65497502139175	0.149525402696256
Two-component_system	NoAbx6wkrec44	unknownS24-7	9	41.666666666663	374.999999999967	3.76907350481347	0.161126511526095
beta-Alanine_metabolism	NoAbx29	unknownS24-7	2	67.666666666681	135.333333333362	1.74890853141959	0.131647939318231
beta-Alanine_metabolism	NoAbx31	unknownS24-7	2	49.99999999998	99.99999999996	1.51637082681962	0.097276802451935
beta-Alanine_metabolism	NoAbx32	unknownS24-7	2	54.333333333347	108.666666666694	1.5837186404957	0.105707458664431
beta-Alanine_metabolism	NoAbx35	unknownS24-7	2	37.000000000003	74.000000000006	1.2171052631588	0.071984833814472
beta-Alanine_metabolism	NoAbx36	unknownS24-7	2	37.000000000005	74.00000000001	1.45754792600722	0.071984833814441
beta-Alanine_metabolism	NoAbx6wkrec39	unknownS24-7	2	30.999999999995	61.99999999999	1.30206909124061	0.060311617520226
beta-Alanine_metabolism	NoAbx6wkrec40	unknownS24-7	2	52.666666666704	105.333333333408	1.56902036321292	0.102464898582727
beta-Alanine_metabolism	NoAbx6wkrec41	unknownS24-7	2	33.333333333323	66.666666666646	1.20302318822674	0.064851201634643
beta-Alanine_metabolism	NoAbx6wkrec43	unknownS24-7	2	38.666666666659	77.333333333318	1.47732152029054	0.075227393896183
beta-Alanine_metabolism	NoAbx6wkrec44	unknownS24-7	2	41.666666666663	83.333333333326	1.52914865981027	0.08106400204327
Porphyrin_and_chlorophyll_metabolism	NoAbx29	unknownS24-7	5	67.666666666681	338.333333333405	3.09111026350127	0.186397736157591
Porphyrin_and_chlorophyll_metabolism	NoAbx31	unknownS24-7	5	49.99999999998	249.9999999999	2.45716071852241	0.137732317357855
Porphyrin_and_chlorophyll_metabolism	NoAbx32	unknownS24-7	5	54.333333333347	271.666666666735	2.6428115903146	0.149669118195521
Porphyrin_and_chlorophyll_metabolism	NoAbx35	unknownS24-7	5	37.000000000003	185.000000000015	2.04473151397407	0.101921914844771
Porphyrin_and_chlorophyll_metabolism	NoAbx36	unknownS24-7	5	37.000000000005	185.000000000025	2.25368840656068	0.101921914844853
Porphyrin_and_chlorophyll_metabolism	NoAbx6wkrec39	unknownS24-7	5	30.999999999995	154.999999999975	1.87850870975321	0.0853940367618396
Porphyrin_and_chlorophyll_metabolism	NoAbx6wkrec40	unknownS24-7	5	52.666666666704	263.33333333352	2.61739331312949	0.145078040950344
Porphyrin_and_chlorophyll_metabolism	NoAbx6wkrec41	unknownS24-7	5	33.333333333323	166.666666666615	1.77517082479109	0.0918215449052391
Porphyrin_and_chlorophyll_metabolism	NoAbx6wkrec43	unknownS24-7	5	38.666666666659	193.333333333295	2.24567315139918	0.1065129920901
Porphyrin_and_chlorophyll_metabolism	NoAbx6wkrec44	unknownS24-7	5	41.666666666663	208.333333333315	2.24935733157405	0.114776931131558
Benzoate_degradation	NoAbx29	unknownS24-7	1	67.666666666681	67.666666666681	0.61515151515158	0.023743106604215
Benzoate_degradation	NoAbx31	unknownS24-7	1	49.99999999998	49.99999999998	0.47740292807153	0.017544167441539
Benzoate_degradation	NoAbx32	unknownS24-7	1	54.333333333347	54.333333333347	0.50953422944705	0.019064661953128
Benzoate_degradation	NoAbx35	unknownS24-7	1	37.000000000003	37.000000000003	0.35137701804371	0.012982683906739
Benzoate_degradation	NoAbx36	unknownS24-7	1	37.000000000005	37.000000000005	0.33006244424595	0.012982683906746
Benzoate_degradation	NoAbx6wkrec39	unknownS24-7	1	30.999999999995	30.999999999995	0.31541461760202	0.010877383813757
Benzoate_degradation	NoAbx6wkrec40	unknownS24-7	1	52.666666666704	52.666666666704	0.52025024695385	0.018479856371759
Benzoate_degradation	NoAbx6wkrec41	unknownS24-7	1	33.333333333323	33.333333333323	0.389332295114	0.01169611162769
Benzoate_degradation	NoAbx6wkrec43	unknownS24-7	1	38.666666666659	38.666666666659	0.38195587751083	0.01356748948813
